PDBID	LigandMonomerID	LigandName	ReceptorKi(binding affinity)	log(Ki)
2NVD	16243.0	naphtho[1,2-d]isothiazole acetic acid deriv. 6	10000.0	4.0
2NVD	16244.0	naphtho[1,2-d]isothiazole acetic acid deriv. 7	190000.0	5.278753600952829
2NVD	16245.0	naphtho[1,2-d]isothiazole acetic acid deriv. 8	180000.0	5.2552725051033065
2NVD	16246.0	naphtho[1,2-d]isothiazole acetic acid deriv. 9	100000.0	5.0
2NVD	16247.0	naphtho[1,2-d]isothiazole acetic acid deriv. 10	100000.0	5.0
2NVD	16248.0	naphtho[1,2-d]isothiazole acetic acid deriv. 11	88000.0	4.944482672150168
2O3P	7457.0	fisetin	850.0	2.929418925714293
2O3P	7458.0	Apigenin	940.0	2.9731278535996988
2O3P	7459.0	luteolin	1600.0	3.2041199826559246
2O3P	7460.0	Quercetin	1100.0	3.041392685158225
2O3P	7462.0	kaempferol	1300.0	3.113943352306837
2O3P	15236.0	Myricetin	780.0	2.8920946026904804
2O3P	23408.0	Quercetagetin	340.0	2.531478917042255
2O3P	26655.0	gossypetin	430.0	2.6334684555795866
2O3P	26656.0	5,7,3,4,5-pentahydroxyflavone	650.0	2.8129133566428557
2O3P	26657.0	3,7,4-trihydroxyflavone	980.0	2.9912260756924947
2O3P	26658.0	morin	2700.0	3.4313637641589874
2O3P	26659.0	7,3-dihydroxyflavone	4520.0	3.655138434811382
2O3P	26660.0	3,7-dihydroxyflavone	4600.0	3.662757831681574
2O3P	26661.0	7,3,4,5-tetrahydroxyflavone	7800.0	3.8920946026904804
2O3P	26662.0	3,6,2,4-tetrahydroxyflavone	8300.0	3.9190780923760737
2O63	7457.0	fisetin	850.0	2.929418925714293
2O63	7458.0	Apigenin	940.0	2.9731278535996988
2O63	7459.0	luteolin	1600.0	3.2041199826559246
2O63	7460.0	Quercetin	1100.0	3.041392685158225
2O63	7462.0	kaempferol	1300.0	3.113943352306837
2O63	15236.0	Myricetin	780.0	2.8920946026904804
2O63	23408.0	Quercetagetin	340.0	2.531478917042255
2O63	26655.0	gossypetin	430.0	2.6334684555795866
2O63	26656.0	5,7,3,4,5-pentahydroxyflavone	650.0	2.8129133566428557
2O63	26657.0	3,7,4-trihydroxyflavone	980.0	2.9912260756924947
2O63	26658.0	morin	2700.0	3.4313637641589874
2O63	26659.0	7,3-dihydroxyflavone	4520.0	3.655138434811382
2O63	26660.0	3,7-dihydroxyflavone	4600.0	3.662757831681574
2O63	26661.0	7,3,4,5-tetrahydroxyflavone	7800.0	3.8920946026904804
2O63	26662.0	3,6,2,4-tetrahydroxyflavone	8300.0	3.9190780923760737
2O64	7457.0	fisetin	850.0	2.929418925714293
2O64	7458.0	Apigenin	940.0	2.9731278535996988
2O64	7459.0	luteolin	1600.0	3.2041199826559246
2O64	7460.0	Quercetin	1100.0	3.041392685158225
2O64	7462.0	kaempferol	1300.0	3.113943352306837
2O64	15236.0	Myricetin	780.0	2.8920946026904804
2O64	23408.0	Quercetagetin	340.0	2.531478917042255
2O64	26656.0	5,7,3,4,5-pentahydroxyflavone	650.0	2.8129133566428557
2O64	26657.0	3,7,4-trihydroxyflavone	980.0	2.9912260756924947
2O64	26658.0	morin	2700.0	3.4313637641589874
2O64	26659.0	7,3-dihydroxyflavone	4520.0	3.655138434811382
2O64	26660.0	3,7-dihydroxyflavone	4600.0	3.662757831681574
2O64	26661.0	7,3,4,5-tetrahydroxyflavone	7800.0	3.8920946026904804
2O64	26662.0	3,6,2,4-tetrahydroxyflavone	8300.0	3.9190780923760737
2O65	7457.0	fisetin	850.0	2.929418925714293
2O65	7458.0	Apigenin	940.0	2.9731278535996988
2O65	7459.0	luteolin	1600.0	3.2041199826559246
2O65	7460.0	Quercetin	1100.0	3.041392685158225
2O65	7461.0	chrysin	15000.0	4.176091259055681
2O65	7462.0	kaempferol	1300.0	3.113943352306837
2O65	15236.0	Myricetin	780.0	2.8920946026904804
2O65	23408.0	Quercetagetin	340.0	2.531478917042255
2O65	26655.0	gossypetin	430.0	2.6334684555795866
2O65	26656.0	5,7,3,4,5-pentahydroxyflavone	650.0	2.8129133566428557
2O65	26657.0	3,7,4-trihydroxyflavone	980.0	2.9912260756924947
2O65	26659.0	7,3-dihydroxyflavone	4520.0	3.655138434811382
2O65	26664.0	7-hydroxyflavone	14000.0	4.146128035678238
2O65	26665.0	7,8,4-trihydroxyflavone	22000.0	4.342422680822207
2OBJ	26673.0	pyridone-based compound, 1	50.0	1.6989700043360187
2OBJ	26674.0	pyridone-based compound, 2	340.0	2.531478917042255
2OBJ	26675.0	pyridone-based compound, 3	370.0	2.568201724066995
2OBJ	26676.0	pyridone-based compound, 4	430.0	2.6334684555795866
2OBJ	26677.0	pyridone-based compound, 5	1030.0	3.012837224705172
2OBJ	26682.0	2-aminopyridine-3-carbonitrile, 10	4410.0	3.6444385894678386
2OBJ	26686.0	pyridone-based compound, 14	920.0	2.963787827345555
2OBJ	26687.0	pyridone-based compound, 15	1230.0	3.089905111439398
2OBJ	26688.0	pyridone-based compound, 16	20000.0	4.301029995663981
2OBJ	26689.0	pyridone-based compound, 17	20000.0	4.301029995663981
2OBJ	26690.0	pyridone-based compound, 18	20000.0	4.301029995663981
2OBJ	26695.0	pyridone-based compound, 23	20000.0	4.301029995663981
2OBJ	50209188.0	CHEMBL441913	50.0	1.6989700043360187
2OHS	15780.0	6-Substituted 2-Aminopyridine 4	25000.0	4.3979400086720375
2OHS	15781.0	3-Substituted 2-Aminopyridine 5	310000.0	5.491361693834273
2OHS	15782.0	3-Substituted 2-Aminopyridine 6a	100000.0	5.0
2OHS	15783.0	3-Substituted 2-Aminopyridine 6b	40000.0	4.6020599913279625
2OHS	15784.0	3-Substituted 2-Aminopyridine 6c	24000.0	4.380211241711606
2OHS	15785.0	3-Substituted 2-Aminopyridine 7	9100.0	3.9590413923210934
2OHS	15786.0	3-Substituted 2-Aminopyridine 8a	690.0	2.838849090737255
2OHS	15787.0	3-Substituted 2-Aminopyridine 8b	4200.0	3.6232492903979003
2OHT	15779.0	6-Substituted 2-Aminopyridine 3	94000.0	4.973127853599698
2OHT	15781.0	3-Substituted 2-Aminopyridine 5	310000.0	5.491361693834273
2OHT	15782.0	3-Substituted 2-Aminopyridine 6a	100000.0	5.0
2OHT	15783.0	3-Substituted 2-Aminopyridine 6b	40000.0	4.6020599913279625
2OHT	15784.0	3-Substituted 2-Aminopyridine 6c	24000.0	4.380211241711606
2OHT	15785.0	3-Substituted 2-Aminopyridine 7	9100.0	3.9590413923210934
2OHT	15786.0	3-Substituted 2-Aminopyridine 8a	690.0	2.838849090737255
2OHT	15787.0	3-Substituted 2-Aminopyridine 8b	4200.0	3.6232492903979003
2OI0	26542.0	thiol-arylsulfonamide, 4a	13.0	1.1139433523068367
2OI0	26543.0	thiol-arylsulfonamide, 4b	28.0	1.4471580313422192
2OI0	26544.0	thiol-arylsulfonamide, 4c	33.0	1.5185139398778875
2OI0	26545.0	thiol-arylsulfonamide, 4d	55.0	1.7403626894942439
2OI0	26546.0	thiol-arylsulfonamide, 12a	530.0	2.724275869600789
2OI0	26547.0	thiol-arylsulfonamide, 12b	3400.0	3.531478917042255
2OI0	26548.0	thiol-arylsulfonamide, 16a	11.0	1.0413926851582251
2OI0	26549.0	thiol-arylsulfonamide, 16b	5.0	0.6989700043360189
2OI0	26550.0	butynyloxy containing compound, 1	10.0	1.0
2OI0	26551.0	butynyloxy containing compound, 2	56.0	1.7481880270062005
2OI0	26552.0	butynyloxy containing compound, 3	27.0	1.4313637641589874
2OO8	14971.0	pyridinyl pyrimidine 6	4.0	0.6020599913279624
2OO8	14972.0	pyridinyl pyrimidine 37	1220.0	3.0863598306747484
2OO8	14973.0	pyridinyl pyrimidine 38	504.0	2.7024305364455254
2OO8	14974.0	pyridinyl pyrimidine 39	1.0	0.0
2OO8	14975.0	pyridinyl pyrimidine 40	43.0	1.6334684555795864
2OO8	14976.0	pyridinyl pyrimidine 41	181.0	2.2576785748691846
2OO8	15020.0	hybrid compound 36	85.0	1.9294189257142926
2OO8	35318.0	aminoisoquinoline, 12a	47.0	1.6720978579357175
2OO8	35319.0	aminoisoquinoline, 12b	520.0	2.716003343634799
2OO8	35320.0	aminoisoquinoline, 13	24.0	1.380211241711606
2OO8	35321.0	aminoisoquinoline, 14	400.0	2.6020599913279625
2OO8	50207861.0	CHEMBL245549	17.0	1.2304489213782739
2OO8	50237710.0	CHEMBL255863	1000.0	3.0
2OPP	2955.0	GW420867X	179.0	2.2528530309798933
2OPP	2969.0	Quinoxalinone deriv. 6n	108.0	2.03342375548695
2OPP	2971.0	Quinoxalinone deriv. 6p	1142.0	3.0576661039098294
2OPP	2972.0	Quinoxalinone deriv. 6q	672.0	2.8273692730538253
2OPP	2975.0	Quinoxalinone deriv. 6t	127.0	2.103803720955957
2OPP	2976.0	Quinoxalinone deriv. 6u	160.0	2.2041199826559246
2OPP	2977.0	Quinoxalinone deriv. 6v	315.0	2.4983105537896004
2OPP	2978.0	Quinoxalinone deriv. 6w	121.0	2.0827853703164503
2OPP	2979.0	Quinoxalinone deriv. 6x	130.0	2.113943352306837
2OSC	13530.0	Imatinib	10000.0	4.0
2OSC	14971.0	pyridinyl pyrimidine 6	4.0	0.6020599913279624
2OSC	14973.0	pyridinyl pyrimidine 38	504.0	2.7024305364455254
2OSC	14974.0	pyridinyl pyrimidine 39	1.0	0.0
2OSC	14975.0	pyridinyl pyrimidine 40	43.0	1.6334684555795864
2OSC	14976.0	pyridinyl pyrimidine 41	181.0	2.2576785748691846
2OSC	15020.0	hybrid compound 36	85.0	1.9294189257142926
2OSC	35318.0	aminoisoquinoline, 12a	47.0	1.6720978579357175
2OSC	35321.0	aminoisoquinoline, 14	400.0	2.6020599913279625
2OSC	35322.0	aminoisoquinoline, 15	8.0	0.9030899869919435
2OSC	50207861.0	CHEMBL245549	17.0	1.2304489213782739
2OSC	50237710.0	CHEMBL255863	1000.0	3.0
2P3G	30178.0	Pyrrolopyridine, 9	66.0	1.8195439355418688
2P3G	30179.0	Pyrrolopyridine, 10	56.0	1.7481880270062005
2P3G	30180.0	Pyrrolopyridine, 11	48.0	1.6812412373755872
2P3G	30181.0	Pyrrolopyridine, 12	83.0	1.919078092376074
2P3G	30183.0	Pyrrolopyridine, 14	52.0	1.7160033436347992
2P3G	30189.0	Pyrrolopyridine, 20	606.0	2.782472624166286
2P3G	30190.0	Pyrrolopyridine, 21	37.0	1.568201724066995
2P3G	30191.0	Pyrrolopyridine, 22	32.0	1.505149978319906
2P3G	30192.0	Pyrrolopyridine, 23	560.0	2.7481880270062002
2P3G	30193.0	Pyrrolopyridine, 24	30.0	1.4771212547196624
2P3G	30194.0	Pyrrolopyridine, 25	50.0	1.6989700043360187
2P3G	30195.0	Pyrrolopyridine, 26	71.0	1.8512583487190752
2P3G	30196.0	Pyrrolopyridine, 27	62.0	1.792391689498254
2P3G	30197.0	Pyrrolopyridine, 28	51.0	1.7075701760979363
2P3G	30199.0	Pyrrolopyridine, 30	41.0	1.6127838567197355
2P4I	14948.0	pyridylpyrimidine ether 4	1.0	0.0
2P4I	14977.0	pyridinyl pyrimidine 42	153.0	2.184691430817599
2P4I	14978.0	pyridinyl pyrimidine 43	2700.0	3.4313637641589874
2P4I	14980.0	pyridinyl pyrimidine 45	366.0	2.5634810853944106
2P4I	14982.0	pyridinyl pyrimidine 46	399.0	2.6009728956867484
2P4I	14983.0	pyridinyl pyrimidine 47	10.0	1.0
2P4I	14989.0	2-(Methylamino)pyrimidine 52	99.0	1.99563519459755
2P4I	14990.0	2-(Methylamino)pyrimidine 53	62.0	1.792391689498254
2P4I	14991.0	2-(Methylamino)pyrimidine 54	30.0	1.4771212547196624
2P4I	14992.0	2-(Methylamino)pyrimidine 55	39.0	1.591064607026499
2P4I	14993.0	2-(Methylamino)pyrimidine 56	388.0	2.5888317255942073
2P4I	14994.0	2-(Methylamino)pyrimidine 57	40.0	1.6020599913279623
2P4I	14995.0	2-(Methylamino)pyrimidine 58	4.0	0.6020599913279624
2P4I	14998.0	2-(Methylamino)triazine 61	59.0	1.7708520116421442
2P4I	50207847.0	CHEMBL394692	13.0	1.1139433523068367
2P7Z	20608.0	4-Hydroxytamoxifen	10.0	1.0
2P7Z	22423.0	4-hydroxytamoxifen (4-OHT) analog, 3	13.0	1.1139433523068367
2P7Z	22424.0	4-hydroxytamoxifen (4-OHT) analog, 4	130.0	2.113943352306837
2P7Z	22425.0	4-hydroxytamoxifen (4-OHT) analog, 5	1300.0	3.113943352306837
2P7Z	22426.0	4-hydroxytamoxifen (4-OHT) analog, 6	200.0	2.3010299956639813
2P7Z	22427.0	4-hydroxytamoxifen (4-OHT) analog, 7	5.0	0.6989700043360189
2P7Z	22428.0	4-hydroxytamoxifen (4-OHT) analog, 8	160.0	2.2041199826559246
2P7Z	22429.0	4-hydroxytamoxifen (4-OHT) analog, 9	1000.0	3.0
2P7Z	22434.0	4-hydroxytamoxifen (4-OHT) analog, 14	250.0	2.3979400086720375
2P7Z	22435.0	GSK 5182	79.0	1.8976270912904414
2P7Z	22436.0	4-hydroxytamoxifen (4-OHT) analog, 16	790.0	2.8976270912904414
2PG2	24151.0	thiophene containing compound, 14	9900.0	3.99563519459755
2PG2	24152.0	thiophene containing compound, 15	1700.0	3.230448921378274
2PG2	24153.0	thiophene containing compound, 16	4100.0	3.6127838567197355
2PG2	24163.0	thiophene containing compound, 26	6000.0	3.7781512503836434
2PG2	24164.0	thiophene containing compound, 27	3900.0	3.591064607026499
2PG2	24165.0	thiophene containing compound, 28	2800.0	3.4471580313422194
2PG2	24167.0	thiophene containing compound, 30	27000.0	4.431363764158987
2PG2	24169.0	thiophene containing compound, 32	7500.0	3.8750612633917
2PG2	24170.0	thiophene containing compound, 33	480.0	2.681241237375587
2PG2	24171.0	thiophene containing compound, 34	5900.0	3.7708520116421442
2PG2	24174.0	thiophene containing compound, 37	3100.0	3.4913616938342726
2PG2	24175.0	thiophene containing compound, 38	12000.0	4.079181246047625
2PG2	24176.0	thiophene containing compound, 39	7400.0	3.8692317197309762
2PG2	24177.0	thiophene containing compound, 40	69000.0	4.838849090737256
2PH6	16035.0	oxazoline inhibitor 2	12500.0	4.096910013008056
2PH6	16036.0	L-001151442	200.0	2.3010299956639813
2PH6	16037.0	amide 4	2700.0	3.4313637641589874
2PH6	16038.0	tertiary carbinamine derived inhibitor 5	1370.0	3.1367205671564067
2PH6	16039.0	tertiary carbinamine derived inhibitor 6	430.0	2.6334684555795866
2PH6	16040.0	tertiary carbinamine derived inhibitor 7	27.0	1.4313637641589874
2PH6	16410.0	hydroxyethylamine containing compound 11	23.0	1.3617278360175928
2PH6	16411.0	hydroxyethylamine containing compound 12	15.0	1.1760912590556813
2PH6	16412.0	hydroxyethylamine containing compound 13	15.0	1.1760912590556813
2PH6	16689.0	1,3,5-trisubstituted aromatic scaffold, 2a	630.0	2.7993405494535817
2PH6	16690.0	1,3,5-trisubstituted aromatic scaffold, 2b	5900.0	3.7708520116421442
2PH6	16697.0	psi[CH2NH] reduced amide isostere, 4g	52.0	1.7160033436347992
2PH6	16698.0	psi[CH2NH] reduced amide isostere, 4h	24.0	1.380211241711606
2PH6	16699.0	psi[CH2NH] reduced amide isostere, 4i	139.0	2.143014800254095
2PMN	50264906.0	CHEMBL522223	580.0	2.7634279935629373
2PMN	50264942.0	CHEMBL495709	280.0	2.4471580313422194
2PMN	50264943.0	CHEMBL497984	770.0	2.886490725172482
2PMN	50264944.0	CHEMBL525548	7400.0	3.8692317197309762
2PMN	50264945.0	CHEMBL498180	25000.0	4.3979400086720375
2PMN	50264946.0	CHEMBL498181	34000.0	4.531478917042255
2PMN	50264947.0	CHEMBL525549	104000.0	5.017033339298781
2PMN	50264982.0	CHEMBL497365	111000.0	5.045322978786658
2PMN	50265025.0	CHEMBL496538	440.0	2.6434526764861874
2PMN	50265026.0	CHEMBL498604	1000.0	3.0
2PMN	50265027.0	CHEMBL524828	1000.0	3.0
2PMN	50265060.0	CHEMBL497795	820.0	2.9138138523837167
2PMN	50265063.0	CHEMBL454447	220.0	2.342422680822206
2PMN	50265064.0	CHEMBL523925	340.0	2.531478917042255
2POU	10863.0	aromatic/heteroaromatic sulfonamide 8	110.0	2.041392685158225
2POU	10867.0	aromatic/heteroaromatic sulfonamide 12	75.0	1.8750612633917
2POU	10883.0	Dichlorophenamide (DCP)	38.0	1.5797835966168101
2POU	11374.0	Hydroxysulfonamide 55	21.0	1.3222192947339193
2POU	11608.0	halogenosulfanilamide deriv. 9	50.0	1.6989700043360187
2POU	12161.0	hydrazide deriv. 16	76.0	1.8808135922807914
2POU	50025093.0	p-Halide-sulfanilamide derivative, 2	18.0	1.255272505103306
2POU	50079043.0	CHEMBL269628	28.0	1.4471580313422192
2POU	50080706.0	CHEMBL334088	13.0	1.1139433523068367
2POV	10867.0	aromatic/heteroaromatic sulfonamide 12	75.0	1.8750612633917
2POV	13076.0	Hydrochlorothiazide	290.0	2.462397997898956
2POV	50079043.0	CHEMBL269628	28.0	1.4471580313422192
2POV	50080672.0	CHEMBL122749	10.0	1.0
2POV	50080709.0	CHEMBL122074	9.0	0.9542425094393249
2POV	50080738.0	CHEMBL121662	14.0	1.146128035678238
2POV	50094317.0	CHEMBL140252	90.0	1.954242509439325
2POV	50108584.0	CHEMBL419188	70.0	1.845098040014257
2POV	50174036.0	CHEMBL363168	100.0	2.0
2POV	50292038.0	CHEMBL34711	68.0	1.8325089127062364
2PZY	30259.0	carboline analog, 71	83.0	1.919078092376074
2PZY	30262.0	carboline analog, 74	72.0	1.8573324964312685
2PZY	30264.0	carboline analog, 76	34.0	1.5314789170422551
2PZY	30265.0	carboline analog, 77	17.0	1.2304489213782739
2PZY	30266.0	carboline analog, 78	35.0	1.5440680443502757
2PZY	30267.0	carboline analog, 79	124.0	2.093421685162235
2PZY	30268.0	carboline analog, 80	21.0	1.3222192947339193
2PZY	30269.0	carboline analog, 81	31.0	1.4913616938342726
2PZY	30270.0	carboline analog, 82	45.0	1.6532125137753437
2PZY	30271.0	carboline analog, 83	44.0	1.6434526764861874
2PZY	30272.0	carboline analog, 84	250.0	2.3979400086720375
2PZY	30273.0	carboline analog, 85	10.0	1.0
2Q1B	10871.0	aromatic/heteroaromatic sulfonamide 16	46.0	1.662757831681574
2Q1B	10900.0	aromatic/heteroaromatic sulfonamide 34	104.0	2.0170333392987803
2Q1B	12153.0	hydrazide deriv. 6	338.0	2.5289167002776547
2Q1B	12155.0	sulfonyl urea 7b	92.0	1.9637878273455553
2Q1B	16659.0	aromatic sulfonamide compound 24	40.0	1.6020599913279623
2Q1B	29278.0	Saccharin	5950.0	3.7745169657285498
2Q1B	50080714.0	CHEMBL121777	57.0	1.7558748556724915
2Q1B	50144826.0	CHEMBL265534	12.0	1.0791812460476249
2Q1B	50247721.0	CHEMBL511186	100.0	2.0
2Q1Q	10899.0	aromatic/heteroaromatic sulfonamide 33	119.0	2.0755469613925306
2Q1Q	16658.0	aromatic sulfonamide compound 23	49.0	1.6901960800285136
2Q1Q	26999.0	Sulthiame (SLT)	9.0	0.9542425094393249
2Q1Q	50080643.0	CHEMBL122926	8.0	0.9030899869919435
2Q1Q	50080699.0	CHEMBL331331	12.0	1.0791812460476249
2Q1Q	50080700.0	CHEMBL123398	8.0	0.9030899869919435
2Q1Q	50337746.0	CHEMBL1683466	1207.0	3.081707270097349
2Q1Q	50337747.0	CHEMBL1683467	1165.0	3.0663259253620376
2Q2Y	24104.0	dihydropyrazolobenzoxazine, 1	2.0	0.3010299956639812
2Q2Y	50220957.0	CHEMBL250532	2.0	0.3010299956639812
2Q2Y	50220958.0	CHEMBL250127	0.5	-0.3010299956639812
2Q2Y	50220960.0	CHEMBL250328	2.0	0.3010299956639812
2Q2Y	50220961.0	CHEMBL250743	5.0	0.6989700043360189
2Q2Y	50220962.0	CHEMBL401476	4.0	0.6020599913279624
2Q2Y	50220963.0	CHEMBL438876	2.0	0.3010299956639812
2Q2Y	50220964.0	CHEMBL251142	0.9	-0.045757490560675115
2Q2Y	50220965.0	CHEMBL249883	800.0	2.9030899869919438
2Q2Y	50220966.0	CHEMBL398478	0.4	-0.3979400086720376
2Q2Y	50220967.0	CHEMBL429553	1.0	0.0
2Q2Y	50220968.0	CHEMBL251103	155.0	2.1903316981702914
2Q2Y	50220969.0	CHEMBL250126	1.0	0.0
2Q2Y	50220970.0	CHEMBL399378	1.0	0.0
2Q38	10871.0	aromatic/heteroaromatic sulfonamide 16	46.0	1.662757831681574
2Q38	10900.0	aromatic/heteroaromatic sulfonamide 34	104.0	2.0170333392987803
2Q38	12153.0	hydrazide deriv. 6	338.0	2.5289167002776547
2Q38	12155.0	sulfonyl urea 7b	92.0	1.9637878273455553
2Q38	16659.0	aromatic sulfonamide compound 24	40.0	1.6020599913279623
2Q38	29278.0	Saccharin	5950.0	3.7745169657285498
2Q38	50144826.0	CHEMBL265534	12.0	1.0791812460476249
2Q38	50247721.0	CHEMBL511186	100.0	2.0
2Q8Z	21335.0	C6-Uridine Derivative, 6	26000.0	4.414973347970818
2Q8Z	21337.0	C6-Uridine Derivative, 14	2000.0	3.3010299956639813
2Q8Z	21338.0	C6-Uridine Derivative, 15	2100.0	3.322219294733919
2Q8Z	21339.0	C6-Uridine Derivative, 16	34100.0	4.532754378992498
2Q8Z	21340.0	C6-Uridine Derivative, 18	1100.0	3.041392685158225
2Q8Z	50310540.0	CHEMBL307679	10000000.0	7.0
2Q8Z	50398697.0	CHEMBL2178722	1000000.0	6.0
2Q8Z	50398698.0	CHEMBL2178721	22100.0	4.344392273685111
2Q8Z	50398699.0	CHEMBL214393	210000.0	5.3222192947339195
2QBP	50219565.0	CHEMBL230752	6.0	0.7781512503836436
2QBP	50219566.0	CHEMBL541214	4.0	0.6020599913279624
2QBP	50219567.0	CHEMBL390245	4.0	0.6020599913279624
2QBP	50219572.0	CHEMBL244360	55.0	1.7403626894942439
2QBP	50219575.0	CHEMBL230645	5.0	0.6989700043360189
2QBP	50219576.0	CHEMBL390244	10.0	1.0
2QBP	50219577.0	CHEMBL230860	2.0	0.3010299956639812
2QBP	50219580.0	CHEMBL230643	38.0	1.5797835966168101
2QBP	50219583.0	CHEMBL397903	14.0	1.146128035678238
2QBP	50219584.0	CHEMBL230862	2.0	0.3010299956639812
2QBP	50219586.0	CHEMBL230751	6.0	0.7781512503836436
2QBP	50219588.0	CHEMBL395722	1.0	0.0
2QBP	50219592.0	CHEMBL388426	74.0	1.8692317197309762
2QBP	50219596.0	CHEMBL244148	44.0	1.6434526764861874
2QBP	50219602.0	CHEMBL388425	2000.0	3.3010299956639813
2QBQ	14266.0	Monocyclic thiophene analog 35	250.0	2.3979400086720375
2QBQ	50219570.0	CHEMBL397415	3.0	0.47712125471966244
2QBQ	50219573.0	CHEMBL243942	36.0	1.5563025007672873
2QBQ	50219574.0	CHEMBL243731	470.0	2.6720978579357175
2QBQ	50219578.0	CHEMBL243941	120.0	2.0791812460476247
2QBQ	50219579.0	CHEMBL243509	2000.0	3.3010299956639813
2QBQ	50219587.0	CHEMBL394852	390.0	2.591064607026499
2QBQ	50219590.0	CHEMBL394853	310.0	2.4913616938342726
2QBQ	50219591.0	CHEMBL230325	7.0	0.8450980400142568
2QBQ	50219594.0	CHEMBL396554	190.0	2.278753600952829
2QBQ	50219597.0	CHEMBL243940	210.0	2.322219294733919
2QBQ	50219598.0	CHEMBL244147	390.0	2.591064607026499
2QBQ	50219601.0	CHEMBL243732	200.0	2.3010299956639813
2QBQ	50219603.0	CHEMBL243508	1700.0	3.230448921378274
2QBQ	50219605.0	CHEMBL244146	3800.0	3.57978359661681
2QBR	50219562.0	CHEMBL397254	2100.0	3.322219294733919
2QBR	50219564.0	CHEMBL243730	2000.0	3.3010299956639813
2QBR	50219573.0	CHEMBL243942	36.0	1.5563025007672873
2QBR	50219574.0	CHEMBL243731	470.0	2.6720978579357175
2QBR	50219578.0	CHEMBL243941	120.0	2.0791812460476247
2QBR	50219579.0	CHEMBL243509	2000.0	3.3010299956639813
2QBR	50219587.0	CHEMBL394852	390.0	2.591064607026499
2QBR	50219590.0	CHEMBL394853	310.0	2.4913616938342726
2QBR	50219593.0	CHEMBL243510	2100.0	3.322219294733919
2QBR	50219594.0	CHEMBL396554	190.0	2.278753600952829
2QBR	50219597.0	CHEMBL243940	210.0	2.322219294733919
2QBR	50219598.0	CHEMBL244147	390.0	2.591064607026499
2QBR	50219601.0	CHEMBL243732	200.0	2.3010299956639813
2QBR	50219603.0	CHEMBL243508	1700.0	3.230448921378274
2QBR	50219605.0	CHEMBL244146	3800.0	3.57978359661681
2QBS	50219562.0	CHEMBL397254	2100.0	3.322219294733919
2QBS	50219573.0	CHEMBL243942	36.0	1.5563025007672873
2QBS	50219574.0	CHEMBL243731	470.0	2.6720978579357175
2QBS	50219578.0	CHEMBL243941	120.0	2.0791812460476247
2QBS	50219579.0	CHEMBL243509	2000.0	3.3010299956639813
2QBS	50219587.0	CHEMBL394852	390.0	2.591064607026499
2QBS	50219590.0	CHEMBL394853	310.0	2.4913616938342726
2QBS	50219591.0	CHEMBL230325	7.0	0.8450980400142568
2QBS	50219594.0	CHEMBL396554	190.0	2.278753600952829
2QBS	50219596.0	CHEMBL244148	44.0	1.6434526764861874
2QBS	50219597.0	CHEMBL243940	210.0	2.322219294733919
2QBS	50219598.0	CHEMBL244147	390.0	2.591064607026499
2QBS	50219601.0	CHEMBL243732	200.0	2.3010299956639813
2QBS	50219603.0	CHEMBL243508	1700.0	3.230448921378274
2QBS	50219605.0	CHEMBL244146	3800.0	3.57978359661681
2QO8	11029.0	Indanesulfonamide Derivative 6	1.0	0.0
2QO8	11031.0	Indanesulfonamide Derivative 12a	0.9	-0.045757490560675115
2QO8	11032.0	Indanesulfonamide Derivative 11b	32.0	1.505149978319906
2QO8	11036.0	Indanesulfonamide Derivative 12d	10.0	1.0
2QO8	11037.0	Indanesulfonamide Derivative 12e	46.0	1.662757831681574
2QO8	11038.0	Indanesulfonamide Derivative 12f	8.0	0.9030899869919435
2QO8	11039.0	Indanesulfonamide Derivative 12g	128.0	2.1072099696478683
2QO8	50155549.0	CHEMBL185041	3.0	0.47712125471966244
2QO8	50155551.0	CHEMBL363489	65.0	1.8129133566428555
2QO8	50155553.0	CHEMBL559179	28.0	1.4471580313422192
2QOA	11028.0	Indanesulfonamide Derivative 5	186.0	2.2695129442179165
2QOA	11031.0	Indanesulfonamide Derivative 12a	0.9	-0.045757490560675115
2QOA	11036.0	Indanesulfonamide Derivative 12d	10.0	1.0
2QOA	11037.0	Indanesulfonamide Derivative 12e	46.0	1.662757831681574
2QOA	11038.0	Indanesulfonamide Derivative 12f	8.0	0.9030899869919435
2QOA	11039.0	Indanesulfonamide Derivative 12g	128.0	2.1072099696478683
2QOA	13419.0	oestrone deriv. 3	92.0	1.9637878273455553
2QOA	50155549.0	CHEMBL185041	3.0	0.47712125471966244
2QOA	50155556.0	CHEMBL364869	52.0	1.7160033436347992
2QU5	17678.0	2-aminobenzimidazole, 3	9.0	0.9542425094393249
2QU5	17679.0	2-aminobenzimidazole, 4	160.0	2.2041199826559246
2QU5	17681.0	2-aminobenzimidazole, 6	48.0	1.6812412373755872
2QU5	17682.0	2-aminobenzimidazole, 7	4.0	0.6020599913279624
2QU5	17683.0	2-aminobenzimidazole, 8	3.0	0.47712125471966244
2QU5	17684.0	2-aminobenzimidazole, 9	2.0	0.3010299956639812
2QU5	17685.0	2-aminobenzimidazole, 10	9.0	0.9542425094393249
2QU5	17686.0	2-aminobenzimidazole, 11	287.0	2.4578818967339924
2QU5	17688.0	2-aminobenzimidazole, 13	2.0	0.3010299956639812
2QU5	17689.0	2-aminobenzimidazole, 14	0.2	-0.6989700043360187
